Rpsi(lP),Evac
1.568335914542129996e+25,8.101679075707148014e-02
1.603396784081244365e+25,8.825790631700300426e-02
1.639241455458639728e+25,9.574032924678350931e-02
1.675887450924300348e+25,1.034528963188562217e-01
1.713352684446209754e+25,1.113841009474427629e-01
1.751655470467290199e+25,1.195221103555301062e-01
1.790814532858244591e+25,1.278547832284930297e-01
1.830849014070547555e+25,1.363696878280776792e-01
1.871778484493906788e+25,1.450541205396147504e-01
1.913622952023138855e+25,1.538951248248987824e-01
1.956402871838691697e+25,1.628795105523951348e-01
2.000139156405962217e+25,1.719938736759379083e-01
2.044853185698164766e+25,1.812246162326062726e-01
2.090566817647566050e+25,1.905579666298766739e-01
2.137302398830612144e+25,1.999800001918347059e-01
2.185082775391658977e+25,2.094766599337728463e-01
2.233931304211180515e+25,2.190337775341832660e-01
2.283871864323385696e+25,2.286370944728598198e-01
2.334928868589256643e+25,2.382722833035501864e-01
2.387127275630551233e+25,2.479249690294920705e-01
2.440492602030399014e+25,2.575807505498249328e-01
2.495050934806942363e+25,2.672252221449827325e-01
2.550828944165533335e+25,2.768439949689939783e-01
2.607853896536209112e+25,2.864227185165563738e-01
2.666153667902635524e+25,2.959471020329784707e-01
2.725756757428807773e+25,3.054029358349059087e-01
2.786692301390707146e+25,3.147761125101459778e-01
2.848990087419075284e+25,3.240526479648948577e-01
2.912680569060817468e+25,3.332187022869654847e-01
2.977794880665935224e+25,3.422606003939608343e-01
3.044364852607024255e+25,3.511648524354494816e-01
3.112423026839374448e+25,3.599181739188719864e-01
3.182002672808554642e+25,3.685075055290185086e-01
3.253137803713865496e+25,3.769200326115594302e-01
3.325863193135375089e+25,3.851432042916057563e-01
3.400214392032395741e+25,3.931647521986506022e-01
3.476227746122368238e+25,4.009727087701253634e-01
3.553940413647854765e+25,4.085554251060975472e-01
3.633390383540989397e+25,4.159015883485780440e-01
3.714616493994018612e+25,4.230002385595050263e-01
3.797658451444690112e+25,4.298407850721313594e-01
3.882556849986523438e+25,4.364130222915566515e-01
3.969353191212545429e+25,4.427071449207050646e-01
4.058089904502950928e+25,4.487137625891263193e-01
4.148810367766312033e+25,4.544239138627421681e-01
4.241558928644130564e+25,4.598290796136295655e-01
4.336380926189937177e+25,4.649211957299671516e-01
4.433322713032517472e+25,4.696926651470704761e-01
4.532431678034958571e+25,4.741363691816760650e-01
4.633756269460250160e+25,4.782456781524942468e-01
4.737346018654402448e+25,4.820144612711953491e-01
4.843251564259559670e+25,4.854370957891134264e-01
4.951524676967809589e+25,4.885084753859626483e-01
5.062218284828994819e+25,4.912240177881068148e-01
5.175386499123693742e+25,4.935796716049652977e-01
5.291084640815006680e+25,4.955719223733933698e-01
5.409369267591698935e+25,4.971977978010113097e-01
5.530298201515461035e+25,4.984548722006363897e-01
5.653930557286904562e+25,4.993412701092407868e-01
5.780326771142784153e+25,4.998556690859972673e-01
5.909548630399673938e+25,4.999973016852691798e-01
6.041659303658127479e+25,4.997659566015806298e-01
6.176723371681576214e+25,4.991619789848706912e-01
6.314806858966270958e+25,4.981862699255523719e-01
6.455977266016244867e+25,4.968402851101547668e-01
6.600303602340288743e+25,4.951260326495433572e-01
6.747856420186615327e+25,4.930460700829633613e-01
6.898707849031124562e+25,4.906035005623858858e-01
7.052931630837492520e+25,4.878019682228202925e-01
7.210603156104688463e+25,4.846456527455451080e-01
7.371799500720899508e+25,4.811392631223180838e-01
7.536599463641368312e+25,4.772880306299092656e-01
7.705083605407919791e+25,4.730977010254249215e-01
7.877334287530535887e+25,4.685745259740414226e-01
8.053435712748383292e+25,4.637252537220004078e-01
8.233473966191525027e+25,4.585571190287012766e-01
8.417537057462836487e+25,4.530778323729777179e-01
8.605714963660009092e+25,4.472955684496280893e-01
8.798099673360348154e+25,4.412189539733578636e-01
8.994785231587831497e+25,4.348570548083716125e-01
9.195867785786128433e+25,4.282193624427553247e-01
9.401445632819392389e+25,4.213157798278664434e-01
9.611619267022999531e+25,4.141566066038658844e-01
9.826491429329659566e+25,4.067525237333918797e-01
1.004616715749256771e+26,3.991145775663725859e-01
1.027075383743212357e+26,3.912541633596528512e-01
1.050036125573053837e+26,3.831830082761188971e-01
1.073510165329914356e+26,3.749131538886259496e-01
1.097508978024673032e+26,3.664569382148528676e-01
1.122044295197310747e+26,3.578269773098824436e-01
1.147128110651808181e+26,3.490361464439671879e-01
1.172772686319114099e+26,3.400975608935806194e-01
1.198990558251273346e+26,3.310245563743655084e-01
1.225794542749560234e+26,3.218306691452344492e-01
1.253197742629509369e+26,3.125296158132623292e-01
1.281213553626154308e+26,3.031352728694947096e-01
1.309855670942305298e+26,2.936616559862731402e-01
1.339138095943319927e+26,2.841228991068427967e-01
1.369075143001540155e+26,2.745332333585608908e-01
1.399681446493630531e+26,2.649069658210884137e-01
1.430971967954511255e+26,2.552584581812886722e-01
1.462962003391051829e+26,2.456021053066196613e-01
1.495667190759377875e+26,2.359523137690594241e-01
1.529103517609342042e+26,2.263234803515511151e-01
1.563287328899765717e+26,2.167299705690560185e-01
1.598235334988581098e+26,2.071860972362566666e-01
1.633964619801406469e+26,1.977060991138807622e-01
1.670492649182861344e+26,1.883041196655293459e-01
1.707837279434583496e+26,1.789941859566259175e-01
1.746016766043976888e+26,1.697901877271093263e-01
1.785049772608306749e+26,1.607058566689204271e-01
1.824955379958082506e+26,1.517547459393358555e-01
1.865753095484539274e+26,1.429502099406623483e-01
1.907462862675648264e+26,1.343053843964126526e-01
1.950105070865149314e+26,1.258331667537999354e-01
1.993700565199763982e+26,1.175461969416736613e-01
2.038270656828993433e+26,1.094568385126711008e-01
2.083837133322870164e+26,1.015771601977159128e-01
2.130422269322611033e+26,9.391891790032257104e-02
2.178048837429196014e+26,8.649353715768894058e-02
2.226740119335628964e+26,7.931209609459916043e-02
2.276519917207796254e+26,7.238530889568384197e-02
2.327412565319932779e+26,6.572350982064999181e-02
2.379442941950204237e+26,5.933663778629458957e-02
2.432636481542032792e+26,5.323422153840417365e-02
2.487019187137579683e+26,4.742536543552793721e-02
2.542617643088875485e+26,4.191873586596633200e-02
2.599459028053428045e+26,3.672254831814238812e-02
2.657571128280053724e+26,3.184455512369451652e-02
2.716982351191917630e+26,2.729203389157207338e-02
2.777721739273241440e+26,2.307177665036447278e-02
2.839818984266227425e+26,1.919007971509875329e-02
2.903304441685701491e+26,1.565273429359639867e-02
2.968209145657892580e+26,1.246501784641385925e-02
3.034564824091170098e+26,9.631686213263086424e-03
3.102403914185939451e+26,7.156966517634717057e-03
3.171759578291016022e+26,5.044550860254387765e-03
3.242665720114852103e+26,3.297590810724058616e-03
3.315157001298794170e+26,1.918692705622711790e-03
3.389268858361094804e+26,9.099137600348092183e-04
3.465037520019728686e+26,2.727589983392804461e-04
3.542500024902183100e+26,8.179008823384686247e-06
3.621694239651586632e+26,1.165685254728798348e-04
3.702658877437176402e+26,5.977658390596993178e-04
3.785433516878860619e+26,1.451053038398232619e-03
3.870058621394864959e+26,2.675157081419426812e-03
3.956575558981583913e+26,4.268251694451363418e-03
4.045026622436094821e+26,6.227960096893156959e-03
4.135455050030277763e+26,8.551358547190187481e-03
4.227905046647434015e+26,1.123498070484489804e-02
4.322421805391431308e+26,1.427482280195032163e-02
4.419051529678588983e+26,1.766634961650438360e-02
4.517841455823955800e+26,2.140450123864720555e-02
4.618839876131986648e+26,2.548370061965798961e-02
4.722096162503775307e+26,2.989786189251618376e-02
4.827660790572052109e+26,3.464039945157163652e-02
4.935585364375337439e+26,3.970423777776897062e-02
5.045922641584290582e+26,4.508182199483070501e-02
5.158726559291401601e+26,5.076512914055452547e-02
5.274052260377629270e+26,5.674568013649599479e-02
5.391956120468485810e+26,6.301455243814735319e-02
5.512495775492306281e+26,6.956239334668996854e-02
5.635730149855245722e+26,7.637943396257335094e-02
5.761719485245483509e+26,8.345550375996277359e-02
5.890525370081795815e+26,9.078004576044651497e-02
6.022210769620486762e+26,9.834213228326292577e-02
6.156840056734885351e+26,1.061304812486031368e-01
6.294479043383658927e+26,1.141334730096485589e-01
6.435195012781832094e+26,1.223391676882338713e-01
6.579056752291800881e+26,1.307353229882747270e-01
6.726134587048879789e+26,1.393094124603654338e-01
6.876500414339071451e+26,1.480486441903401673e-01
7.030227738745390130e+26,1.569399798838769233e-01
7.187391708079331341e+26,1.659701543186462014e-01
7.348069150116451431e+26,1.751256951351008451e-01
7.512338610152336781e+26,1.843929429362016204e-01
7.680280389398716697e+26,1.937580716662745117e-01
7.851976584237973284e+26,2.032071092384612754e-01
8.027511126354558574e+26,2.127259583800364673e-01
8.206969823764533979e+26,2.223004176645451968e-01
8.390440402761363020e+26,2.319162026992436787e-01
8.578012550800079510e+26,2.415589674364064798e-01
8.769777960340168023e+26,2.512143255765626471e-01
8.965830373667867338e+26,2.608678720318016175e-01
9.166265628721559708e+26,2.705052044171284975e-01
9.371181705940527835e+26,2.801119445377330819e-01
9.580678776161763570e+26,2.896737598402400748e-01
9.794859249587549768e+26,2.991763847958157641e-01
1.001382782584695312e+27,3.086056421832792385e-01
1.023769154517764652e+27,3.179474642405178408e-01
1.046655984075072593e+27,3.271879136525099874e-01
1.070054459216607016e+27,3.363132043448177066e-01
1.093976018014365038e+27,3.453097220513836607e-01
1.118432354243660323e+27,3.541640446260235220e-01
1.143435423099559486e+27,3.628629620672860767e-01
1.168997447040977029e+27,3.713934962268087836e-01
1.195130921765508519e+27,3.797429201717655856e-01
1.221848622317836294e+27,3.878987771725225797e-01
1.249163609334593773e+27,3.958488992871553314e-01
1.277089235428983184e+27,4.035814255151457530e-01
1.305639151717976729e+27,4.110848194931176480e-01
1.334827314495533576e+27,4.183478867062367379e-01
1.364667992055006018e+27,4.253597911896345174e-01
1.395175771663951948e+27,4.321100716948477194e-01
1.426365566695038970e+27,4.385886572972497732e-01
1.458252623916183069e+27,4.447858824211301521e-01
1.490852530943844367e+27,4.506925012600286884e-01
1.524181223862772173e+27,4.562997015707934145e-01
1.558254995016206491e+27,4.615991178208161960e-01
1.593090500970240250e+27,4.665828436687858294e-01
1.628704770656098184e+27,4.712434437603734705e-01
1.665115213694635569e+27,4.755739648212372050e-01
1.702339628906735247e+27,4.795679460308000519e-01
1.740396213014093605e+27,4.832194286613142320e-01
1.779303569534519781e+27,4.865229649678614599e-01
1.819080717875947137e+27,4.894736263159756295e-01
1.859747102633967077e+27,4.920670105348124990e-01
1.901322603096988875e+27,4.942992484848625079e-01
1.943827542964042297e+27,4.961670098304254428e-01
1.987282700279828331e+27,4.976675080082316183e-01
2.031709317591714586e+27,4.987985043847835143e-01
2.077129112334034924e+27,4.995583115962369813e-01
2.123564287444291220e+27,4.999457960658243993e-01
2.171037542216846603e+27,4.999603796950672363e-01
2.219572083399266623e+27,4.996020407262578567e-01
2.269191636536543116e+27,4.988713137749201110e-01
2.319920457569194478e+27,4.977692890322003016e-01
2.371783344690371845e+27,4.962976106383852337e-01
2.424805650468219706e+27,4.944584742299636404e-01
2.479013294239245516e+27,4.922546236638932204e-01
2.534432774778545786e+27,4.896893469239760321e-01
2.591091183253583308e+27,4.867664712154160522e-01
2.649016216467249174e+27,4.834903572549165696e-01
2.708236190397178876e+27,4.798658927648122297e-01
2.768780054037756523e+27,4.758984851809316408e-01
2.830677403551340210e+27,4.715940535851169679e-01
2.893958496736179179e+27,4.669590198743723830e-01
2.958654267817427416e+27,4.620002991798683456e-01
3.024796342569044273e+27,4.567252895500796828e-01
3.092417053773764137e+27,4.511418609134184576e-01
3.161549457028425995e+27,4.452583433369045607e-01
3.232227346903015889e+27,4.390835145982836529e-01
3.304485273460548200e+27,4.326265870902591404e-01
3.378358559146665410e+27,4.258971940762421027e-01
3.453883316056423131e+27,4.189053753182504503e-01
3.531096463587340717e+27,4.116615620983169466e-01
3.610035746487111124e+27,4.041765616557640439e-01
3.690739753304474751e+27,3.964615410636171400e-01
3.773247935253020372e+27,3.885280105681186424e-01
3.857600625496239748e+27,3.803878064163078165e-01
3.943839058864015224e+27,3.720530731972068184e-01
4.032005392009880635e+27,3.635362457229520117e-01
4.122142724018588854e+27,3.548500304770106917e-01
4.214295117474855745e+27,3.460073866569862155e-01
4.308507620002609886e+27,3.370215068404923131e-01
4.404826286286098307e+27,3.279057973027563744e-01
4.503298200583287573e+27,3.186738580154505618e-01
4.603971499742208967e+27,3.093394623565433044e-01
4.706895396732381990e+27,2.999165365613891687e-01
4.812120204701747250e+27,2.904191389458525285e-01
4.919697361571767406e+27,2.808614389322949267e-01
5.029679455182380135e+27,2.712576959098331186e-01
5.142120248998670149e+27,2.616222379604087878e-01
5.257074708392838134e+27,2.519694404822862555e-01
5.374599027513095587e+27,2.423137047430626023e-01
5.494750656753635178e+27,2.326694363939913468e-01
5.617588330838729483e+27,2.230510239778190074e-01
5.743172097534202248e+27,2.134728174621460528e-01
5.871563347001437767e+27,2.039491068302863586e-01
6.002824841806932279e+27,1.944941007617070894e-01
6.137020747603167583e+27,1.851219054336796233e-01
6.274216664495406191e+27,1.758465034759129353e-01
6.414479659109179944e+27,1.666817331094928301e-01
6.557878297375443074e+27,1.576412675012517084e-01
6.704482678047859256e+27,1.487385943644346509e-01
6.854364466969919323e+27,1.399869958359971633e-01
7.007596932108119508e+27,1.313995286606262081e-01
7.164254979367766567e+27,1.229890047110418633e-01
7.324415189210305992e+27,1.147679718736204918e-01
7.488155854088329527e+27,1.067486953278513478e-01
7.655557016718399555e+27,9.894313924761888313e-02
7.826700509208577749e+27,9.136294895148666662e-02
8.001669993061273825e+27,8.401943352877994098e-02
8.180551000070399674e+27,7.692354896720729474e-02
8.363430974132127499e+27,7.008588180736928519e-02
8.550399313991355432e+27,6.351663334838267283e-02
8.741547416942768046e+27,5.722560442830908894e-02
8.936968723509538636e+27,5.122218080201592499e-02
9.136758763120861931e+27,4.551531913830182685e-02
9.341015200809891888e+27,4.011353365723261538e-02
9.549837884956748782e+27,3.502488342751789580e-02
9.763328896097712833e+27,3.025696034298384560e-02
9.981592596826319742e+27,2.581687779603255434e-02
1.020473568281005260e+28,2.171126006495710872e-02
1.043286723494670291e+28,1.794623243102779278e-02
1.066609877268796212e+28,1.452741204000188892e-02
1.090454430855381727e+28,1.145989952176487171e-02
1.114832040386648317e+28,8.748271380560021168e-03
1.139754622573033406e+28,6.396573167172646401e-03
1.165234360528471577e+28,4.408313443277623450e-03
1.191283709726041143e+28,2.786458546908250795e-03
1.217915404086612257e+28,1.533428166908621998e-03
1.245142462203702747e+28,6.510917329258892683e-04
1.272978193707496937e+28,1.407656263628111713e-04
1.301436205771032641e+28,3.211216432931186682e-06
1.330530409761991208e+28,2.386337242515392248e-04
1.360275028043034876e+28,8.466819166618723370e-04
1.390684600924273007e+28,1.826448630248089658e-03
1.421773993771158577e+28,3.176472124759991897e-03
1.453558404271169100e+28,4.894738263916799045e-03
1.486053369863111481e+28,6.978683520359058208e-03
1.519274775332336351e+28,9.425198800233793375e-03
1.553238860575863899e+28,1.223063408174512520e-02
1.587962228541107853e+28,1.539080386071630183e-02
1.623461853341943650e+28,1.890099339504891854e-02
1.659755088556409768e+28,2.275596573878477247e-02
1.696859675709696346e+28,2.694996955523319346e-02
1.734793752946990860e+28,3.147674769756220181e-02
1.773575863900003891e+28,3.632954654398403566e-02
1.813224966751846992e+28,4.150112607367291429e-02
1.853760443504565297e+28,4.698377066835885546e-02
1.895202109453699360e+28,5.276930062343847261e-02
1.937570222874882326e+28,5.884908435152792078e-02
1.980885494926755010e+28,6.521405126012580489e-02
2.025169099775418720e+28,7.185470528430677739e-02
2.070442684945230906e+28,7.876113905413316407e-02
2.116728381900829636e+28,8.592304867572471416e-02
2.164048816865975738e+28,9.332974910394055412e-02
2.212427121884000293e+28,1.009701900836508376e-01
2.261886946125683594e+28,1.088329726359239386e-01
2.312452467449934696e+28,1.169063660644871355e-01
2.364148404222724701e+28,1.251783254570262016e-01
2.417000027400523830e+28,1.336365096553610021e-01
2.471033172883580642e+28,1.422682996675015965e-01
2.526274254145555151e+28,1.510608174943109672e-01
2.582750275145503438e+28,1.600009453424900696e-01
2.640488843528301558e+28,1.690753451953974362e-01
2.699518184120489303e+28,1.782704787123946533e-01
2.759867152727500657e+28,1.875726274270334837e-01
2.821565250239548282e+28,1.969679132140201849e-01
2.884642637052861124e+28,2.064423189943842551e-01
2.949130147813082895e+28,2.159817096478863219e-01
3.015059306488614190e+28,2.255718531016386863e-01
3.082462341780573182e+28,2.351984415632646375e-01
3.151372202877488822e+28,2.448471128671161345e-01
3.221822575562206771e+28,2.545034719015567548e-01
3.293847898678612255e+28,2.641531120854221926e-01
3.367483380966867012e+28,2.737816368615673679e-01
3.442765018274604880e+28,2.833746811755151751e-01
3.519729611153160961e+28,2.929179329070142335e-01
3.598414782847181429e+28,3.023971542227310016e-01
3.678858997686104383e+28,3.117982028179996923e-01
3.761101579887236290e+28,3.211070530161614367e-01
3.845182732778727521e+28,3.303098166937994962e-01
3.931143558452587990e+28,3.393927640008273516e-01
4.019026077857065882e+28,3.483423438444205877e-01
4.108873251337872103e+28,3.571452041062621041e-01
4.200728999639107008e+28,3.657882115628932063e-01
4.294638225373136335e+28,3.742584714795702538e-01
4.390646834970983166e+28,3.825433468482152821e-01
4.488801761122912540e+28,3.906304772409566750e-01
4.589150985721027543e+28,3.985077972509347699e-01
4.691743563314775283e+28,4.061635544930535802e-01
4.796629645090428185e+28,4.135863271376358785e-01
4.903860503387214064e+28,4.207650409509916534e-01
5.013488556760929962e+28,4.276889858173419934e-01
5.125567395608255033e+28,4.343478317175347714e-01
5.240151808363918655e+28,4.407316441406893270e-01
5.357297808283100756e+28,4.468308989057488967e-01
5.477062660823192645e+28,4.526364963708495170e-01
5.599504911637050797e+28,4.581397750093506027e-01
5.724684415192483197e+28,4.633325243321651521e-01
5.852662364031547658e+28,4.682069971372407879e-01
5.983501318683493978e+28,4.727559210677894086e-01
6.117265238247120429e+28,4.769725094621339867e-01
6.254019511656104656e+28,4.808504714788969236e-01
6.393830989643756792e+28,4.843840214824791102e-01
6.536768017422386516e+28,4.875678876748143487e-01
6.682900468092695701e+28,4.903973199604875766e-01
6.832299776800855679e+28,4.928680970335477807e-01
6.985038975658365856e+28,4.949765326753787220e-01
7.141192729443113586e+28,4.967194812542642390e-01
7.300837372098553694e+28,4.980943424184507418e-01
7.464050944048265605e+28,4.990990649756719133e-01
7.630913230345573705e+28,4.997321499533838307e-01
7.801505799675122097e+28,4.999926528351195110e-01
7.975912044226953179e+28,4.998801849696391519e-01
8.154217220462007785e+28,4.993949141507693090e-01
8.336508490788291005e+28,4.985375643670673651e-01
8.522874966169740521e+28,4.973094147216820526e-01
8.713407749686601749e+28,4.957122975240248475e-01
8.908199981070310695e+28,4.937485955561033424e-01
9.107346882233987224e+28,4.914212385175756870e-01
9.310945803820048718e+28,4.887336986548636575e-01
9.519096272789529195e+28,4.856899855808056721e-01
9.731900041074068500e+28,4.822946402926170939e-01
9.949461135316780407e+28,4.785527283970411605e-01
1.017188590772391070e+29,4.744698325528500238e-01
1.039928308805411154e+29,4.700520441419196449e-01
1.063176383676996829e+29,4.653059541813235889e-01
1.086944179937690907e+29,4.602386434900402890e-01
1.111243316197817607e+29,4.548576721248639432e-01
1.136085670807042937e+29,4.491710681013721396e-01
1.161483387660993763e+29,4.431873154167054185e-01
1.187448882137688747e+29,4.369153413920630613e-01
1.213994847166584802e+29,4.303645033538054387e-01
1.241134259433444202e+29,4.235445746729812888e-01
1.268880385723768829e+29,4.164657301842043524e-01
1.297246789408141967e+29,4.091385310055306035e-01
1.326247337072555745e+29,4.015739087820265341e-01
1.355896205296857222e+29,3.937831493765920898e-01
1.386207887584889249e+29,3.857778760322345124e-01
1.417197201449395607e+29,3.775700320310833580e-01
1.448879295655420118e+29,3.691718628758581255e-01
1.481269657625641662e+29,3.605958980204737596e-01
1.514384121011136259e+29,3.518549321770430560e-01
1.548238873431569664e+29,3.429620062270553604e-01
1.582850464388241642e+29,3.339303877653797548e-01
1.618235813354151608e+29,3.247735513059657464e-01
1.654412218044927608e+29,3.155051581788338444e-01
1.691397362874518800e+29,3.061390361484175315e-01
1.729209327600125162e+29,2.966891587834962207e-01
1.767866596160177504e+29,2.871696246097047989e-01
1.807388065710038532e+29,2.775946360755227604e-01
1.847793055859700550e+29,2.679784783632959133e-01
1.889101318117848657e+29,2.583354980767537667e-01
1.931333045547275412e+29,2.486800818369441224e-01
1.974508882635918699e+29,2.390266348184613143e-01
2.018649935388722339e+29,2.293895592579658083e-01
2.063777781645112626e+29,2.197832329670790785e-01
2.109914481626957470e+29,2.102219878817903898e-01
2.157082588722583130e+29,2.007200886802006368e-01
2.205305160511597712e+29,1.912917115007188029e-01
2.254605770036461966e+29,1.819509227922586347e-01
2.305008517325769783e+29,1.727116583281609052e-01
2.356538041175321421e+29,1.635877024149977599e-01
2.409219531192567237e+29,1.545926673274472252e-01
2.463078740110122147e+29,1.457399729997277682e-01
2.518141996374843732e+29,1.370428270040588981e-01
2.574436217018048609e+29,1.285142048459426423e-01
2.631988920813646391e+29,1.201668306056448143e-01
2.690828241730439624e+29,1.120131579547806316e-01
2.750982942684934501e+29,1.040653515763875214e-01
2.812482429601932504e+29,9.633526901607172843e-02
2.875356765789120042e+29,8.883444299144700740e-02
2.939636686633229890e+29,8.157406418613007137e-02
3.005353614624750767e+29,7.456496455410058233e-02
3.072539674718278236e+29,6.781760115918043785e-02
3.141227710036618324e+29,6.134204057387659947e-02
3.211451297925594541e+29,5.514794386080040800e-02
3.283244766368010986e+29,4.924455215905838845e-02
3.356643210764574029e+29,4.364067289713682851e-02
3.431682511089676380e+29,3.834466665289074094e-02
3.508399349431128168e+29,3.336443468014819308e-02
3.586831227921570287e+29,2.870740712063384048e-02
3.667016487071039558e+29,2.438053191873622988e-02
3.748994324509368486e+29,2.039026445567545393e-02
3.832804814147283975e+29,1.674255791855429679e-02
3.918488925766312056e+29,1.344285441864557541e-02
4.006088545046163694e+29,1.049607687214214671e-02
4.095646494040152755e+29,7.906621655545556168e-03
4.187206552108357031e+29,5.678352046576607380e-03
4.280813477318416858e+29,3.814592460462292757e-03
4.376513028325267633e+29,2.318123490140994690e-03
4.474351986739481227e+29,1.191177757827426974e-03
4.574378179996013604e+29,4.354365841011791907e-04
4.676640504734202487e+29,5.202747949837414069e-05
4.781188950700062242e+29,4.152246235092519813e-05
4.888074625183486070e+29,4.039372053758279353e-04
4.997349778001145849e+29,1.138731012293243928e-03
5.109067827038515980e+29,2.244807624504135610e-03
5.223283384362309789e+29,3.720516856629829672e-03
5.340052282917066582e+29,5.563657058466864661e-03
5.459431603818569087e+29,7.771478399689076173e-03
5.581479704256977927e+29,1.034068697238887599e-02
5.706256246024418316e+29,1.326744970535675971e-02
5.833822224679637521e+29,1.654740008273117291e-02
5.964239999365103026e+29,2.017564465852516101e-02
6.097573323290696067e+29,2.414677035729593038e-02
6.233887374898380388e+29,2.845485255005324177e-02
6.373248789724321663e+29,3.309346389336350475e-02
6.515725692972541180e+29,3.805568391849179638e-02
6.661387732817277973e+29,4.333410935621784255e-02
6.810306114449848054e+29,4.892086518199444123e-02
6.962553634886099691e+29,5.480761636487858912e-02
7.118204718552821837e+29,6.098558030282063419e-02
7.277335453668866193e+29,6.744553992563415146e-02
7.440023629440155568e+29,7.417785744620243593e-02
7.606348774086214368e+29,8.117248873936747100e-02
7.776392193716184922e+29,8.841899832699459671e-02
7.950237012074867488e+29,9.590657494698072438e-02
8.127968211176355004e+29,1.036240476828406976e-01
8.309672672846685649e+29,1.115599026298960406e-01
8.495439221195219270e+29,1.197023000732074516e-01
8.685358666034791368e+29,1.280390921515193459e-01
8.879523847273582036e+29,1.365578409810279670e-01
9.078029680298339765e+29,1.452458372117512442e-01
9.280973202372864376e+29,1.540901189889672951e-01
9.488453620073771692e+29,1.630774912913728059e-01
9.700572357785945342e+29,1.721945456170442812e-01
9.917433107283285715e+29,1.814276799879941671e-01
1.013914187841666747e+30,1.907631192432768519e-01
1.036580705093586121e+30,2.001869355905546710e-01
1.059753942746996254e+30,2.096850693853452019e-01
1.083445228769137975e+30,2.192433501069474266e-01
1.107666144369196256e+30,2.288475174998743922e-01
1.132428529659569687e+30,2.384832428490544221e-01
1.157744489443843090e+30,2.481361503572825922e-01
1.183626399134016273e+30,2.577918385928083533e-01
1.210086910800106083e+30,2.674359019752396427e-01
1.237138959354994245e+30,2.770539522676357946e-01
1.264795768877439301e+30,2.866316400426584532e-01
1.293070859076593894e+30,2.961546760909098963e-01
1.321978051900886211e+30,3.056088527393522880e-01
1.351531478294747567e+30,3.149800650481520692e-01
1.381745585106393529e+30,3.242543318541996622e-01
1.412635142149921448e+30,3.334178166299623935e-01
1.444215249425450702e+30,3.424568481266184183e-01
1.476501344500501653e+30,3.513579407705123003e-01
1.509509210056505847e+30,3.601078147826651255e-01
1.543254981604021610e+30,3.686934159912516606e-01
1.577755155370305508e+30,3.771019353074280822e-01
1.613026596363400414e+30,3.853208278355936267e-01
1.649086546616309587e+30,3.933378315894258681e-01
1.685952633615601023e+30,4.011409857858976857e-01
1.723642878918440180e+30,4.087186486898742310e-01
1.762175706962122577e+30,4.160595149827144845e-01
1.801569954070757114e+30,4.231526326290178663e-01
1.841844877663084355e+30,4.299874192162213560e-01
1.883020165666282721e+30,4.365536777428020709e-01
1.925115946140229569e+30,4.428416118314709160e-01
1.968152797116761025e+30,4.488418403446198246e-01
2.012151756659127724e+30,4.545454113803208407e-01
2.057134333146097132e+30,4.599438156278864431e-01
2.103122515786118600e+30,4.650289990631638060e-01
2.150138785366545912e+30,4.697933749645195056e-01
2.198206125242987835e+30,4.742298352317001475e-01
2.247348032574591791e+30,4.783317609905852197e-01
2.297588529810234329e+30,4.820930324680583468e-01
2.348952176431666723e+30,4.855080381222675601e-01
2.401464080959188902e+30,4.885716830146422662e-01
2.455149913225525126e+30,4.912793964111520362e-01
2.510035916924376453e+30,4.936271386015224083e-01
2.566148922439186613e+30,4.956114069261765009e-01
2.623516359959024178e+30,4.972292410019564790e-01
2.682166272887368157e+30,4.984782271387884212e-01
2.742127331550856974e+30,4.993565019407406602e-01
2.803428847214514708e+30,4.998627550860667568e-01
2.866100786410062527e+30,4.999962312821149002e-01
2.930173785584892598e+30,4.997567313921657539e-01
2.995679166078176155e+30,4.991446127325321336e-01
3.062648949432001672e+30,4.981607885394692126e-01
3.131115873044811362e+30,4.968067266066894527e-01
3.201113406174519686e+30,4.950844470955283461e-01
3.272675766299776665e+30,4.929965195210023743e-01
3.345837935846598112e+30,4.905460589182920050e-01
3.420635679289198255e+30,4.877367211953239634e-01
3.497105560633117744e+30,4.845726976784385798e-01
3.575284961288917881e+30,4.810587088592212512e-01
3.655212098345874446e+30,4.771999973518917249e-01
3.736926043253754498e+30,4.730023200716918508e-01
3.820466740922525540e+30,4.684719396460035878e-01
3.905875029249052085e+30,4.636156150709483392e-01
3.993192659080009758e+30,4.584405916274844062e-01
4.082462314621552546e+30,4.529545900719489926e-01
4.173727634304765145e+30,4.471657951172811618e-01
4.267033232117895973e+30,4.410828432220182949e-01
4.362424719415490977e+30,4.347148097053223359e-01
4.459948727214731347e+30,4.280711952072754345e-01
4.559652928990743057e+30,4.211619115146331138e-01
4.661586063980970780e+30,4.139972667731391387e-01
4.765797961010891884e+30,4.065879501085517544e-01
4.872339562852373394e+30,3.989450156792179736e-01
4.981262951126183712e+30,3.910798661841191626e-01
5.092621371761799449e+30,3.830042358508336520e-01
5.206469261025777636e+30,3.747301729289674310e-01
5.322862272132412412e+30,3.662700217150312576e-01
5.441857302449283438e+30,3.576364041356334122e-01
5.563512521310578594e+30,3.488422009165328963e-01
5.687887398452840041e+30,3.399005323654915034e-01
5.815042733085742602e+30,3.308247387977665266e-01
5.945040683613207686e+30,3.216283606333368850e-01
